property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,additionalRoom,floorNum,facing,agePossession,nearbyLocations,furnishDetails,features
flat,pareena mi casa,sector 68,0.92,7389.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,others,5,West,Under Construction,"['Sector 55-56 Metro Station', 'Airia Mall', 'Hong Kong Bazaar', 'Sohna Road', 'Delhi Jaipur Expressway', 'The Vivekananda School', 'Gurugram University', 'W Pratiksha Hospital', 'Indira Gandhi International Airport', 'V Club', 'Radisson Hotel Gurugram Sohna Road', 'Golden Greens Golf & Resorts', 'Fitso Sector 48 Spuddy, Badminton', 'SCC Drive-In Cinema', 'SkyJumper Trampoline Park']",,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Swimming Pool', 'Park', 'Piped-gas', 'Internet/wi-fi connectivity', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting']"
flat,deepak minda,manesar,1.25,4716.0,2651.0,Carpet area: 2650 (246.19 sq.m.),3,3,3+,servant room,6,NA,5 to 10 Year Old,"['Pooja Clinic', 'Dr. Sahil Clinic', 'Prakash Hospital', 'Shri Rade Clinic', 'Yadav Dental & Eye Care', 'Dental Hospital', 'Petrol pump Maitri motors', 'Petrol Pump', ""McDonald's"", ""McDonald's"", 'Rao Dhaba']","['4 Wardrobe', '6 Fan', '2 Geyser', '6 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,ansal heights 86,sector 86,0.78,5735.0,1360.0,Built Up area: 1360 (126.35 sq.m.),2,2,2,not available,8,North,0 to 1 Year Old,"['IRIS Broadway Mall', 'Delhi Jaipur Expressway', 'Shishu Kalyan Senior Secondary School', 'Aarvy Healthcare Hospital']",,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,pivotal riddhi siddhi,sector 99,0.5,8517.0,587.0,Carpet area: 587 (54.53 sq.m.),2,1,2,not available,7,NA,Within 6 months,"['Huda Metro Station', 'The Hive Mall', 'JMS Marine Square Mall', 'Dwarka Expy, Sector 101', 'Euro International School, Sector 37D', 'Rishikul College Gurugram', 'Shri Balaji’s Multispeciality', 'Indira Gandhi Intl Airport']",,"['Security / Fire Alarm', 'Lift(s)', 'Park', 'Visitor Parking']"
flat,sare homes,sector 92,0.95,4871.0,1950.0,Super Built up area 1950(181.16 sq.m.),4,3,3,not available,13,NA,0 to 1 Year Old,"['Yadav Clinic', 'Bangali Clinic', 'Dr. J. S. Sarkar Clinic', 'Sagar Clinic', 'Vijay Petrol Pump', 'HP Petrol Pump', 'Essar Petrol Pump', 'Indian Oil']",[],
flat,central park flower valley aqua front towers,sector 33,2.0,11179.0,1789.0,Super Built up area 1789(166.2 sq.m.),3,3,3+,not available,8,North-East,0 to 1 Year Old,"['Taj Hotel & Family Restaurant', 'Signature Global Park', 'Signum 36', 'Ashiana Anmol  Kid Centric Homes', 'KR Mangalam University', 'G D Goenka University', 'G D Goenka World School', 'Central Park, Sohna Rd', 'Kotak Mahindra Bank, MBS Tower', 'Sohna Bus Stand', 'Indianoil, Sohna - Gurgaon Rd', 'HDFC Bank ATM, Dhunela Ghamroj', 'V-Square Sohna New Residential', 'The Phoenix Project, Sohna - Gurgaon Rd', 'Pasco Automobiles, Alipur, Sohna']",,"['Swimming Pool', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,shyam apartment,sector 3,0.26,3714.0,700.0,Super Built up area 700(65.03 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),2,1,2,not available,2,NA,1 to 5 Year Old,"['Icici bank ATM', 'Axis bank ATM', 'State bank ATM', 'Shri Bhartimalya Memorial Foundation Bharat Cancer Hospital and Nirali Memorial Radiation Centre', 'Dr. Pravin House', ""Dr. Chhotala's Shayona Hospital"", 'Siya Ayurvedic Panchkarm Hospital', 'Dr. Narendra M Patel Puna Gam', 'Lotus Hospital & Skin Care', 'Param Hospital', 'Siddhivinayak Medical Hospital', ""Jyoti Women's Hospital"", 'Kayakalpa Skin Care Laser & Hair Transplant Centre', 'Miracle Kids ICU', 'Arpan Clinic', 'Jyoti Children Hospital & NICU', ""Khushi Women's Hospital"", 'Harshal Surgical Hospital', 'Anupam Hospital', 'Krishna Children Hospital', 'Rudransh Children Hospital', ""Rugved Women's Hospital"", 'Ved Hospital', 'Madhav Physiotherapy and Fitness Centre', 'Vasudev Dental Clinic & Multispeciality Dental Hospital', 'Vatsalya Hospital and Maternity Home', 'Param Clinic', 'Max Hospital', 'Shreyal Hospital', 'Shayona Multispeciality Hospital', 'Anupam Multispeciality Hospital', 'Radhaswami Hospital', 'Jagruti Clinic', 'sanidhya hospital', 'Savaliya General Hospital', 'Radhe Krishna Clinic', 'Rudransh Children Hospital', 'Mother Hospital', 'Sudeep General Hospital', 'Pratham Clinic', 'Apex Orthopaedic Hospital', 'Shree Dental Clinic', 'Chirayu Hospital', 'Kashiba Children Hospital', 'Vinayak Orthopaedic Hospital', 'Radhe Prasutigruh & Surgical Hospital', 'Indian Oil', 'The varachha co-operative bank', 'Axis bank', 'D.S. dhosa']",[],
flat,city shri ram apartments 1,sector 110,0.22,3666.0,600.0,Super Built up area 600(55.74 sq.m.),2,1,1,not available,1,NA,1 to 5 Year Old,"['Palam Vihar Vyapar kendra', 'Palam triangle', 'HUDA Sector 23 Market', 'Ram Mandir', 'Kalyan Hospital Gurgaon', 'Chirag Hospital Pvt. Ltd', 'Metro Hospital and Heart Institute Gurgaon', 'R K Hospital Gurgaon', ""DR KAPOOR'S Dental Care and Implant Centre"", 'Bhardwaj Hospital', 'Jiya Clinic', 'Dr. Mittal Clinic', ""Dr. Anurag's Child Care Clinic"", 'Axis bank', 'Big Cinemas', ""McDonald's"", 'Cafe Coffee Day', 'Pizza Hut', 'Moti Mahal', ""Domino's Pizza"", 'Pind Baluchi', 'Om Sweets', 'Chiranjiv Bharati School', 'Masti ki Pathshala Teach India', 'Palam vihar railway station', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']",[],
flat,maruti kunj,sector 11,0.8,5161.0,1550.0,Super Built up area 1550(144 sq.m.),3,2,0,not available,0,NA,10+ Year Old,,[],['Park']
flat,godrej summit,sector 104,1.1,8669.0,1269.0,Super Built up area 1269(117.89 sq.m.),2,2,3,others,16,East,Under Construction,"['MG Road Metro Station', 'The Esplanade Mall', 'Dhanwapur Road', 'Dwarka Expy', 'Blue Bells Model School', 'The NorthCap University', 'Aryan Hospital', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station', 'Oswal buildings, Udyog Vihar', 'Altrade Business Centre', 'Country Inn & Suites by Radisson', 'Appu Ghar', 'Hamoni Golf Camp', 'Nehru Stadium']",,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
flat,sare crescent parc,sector 92,0.9,4278.0,2104.0,Super Built up area 1870(173.73 sq.m.),4,5,3+,"servant room,others",14,North-East,1 to 5 Year Old,"['Yadav Clinic', 'Bangali Clinic', 'Dr. J. S. Sarkar Clinic', 'Sagar Clinic', 'Vijay Petrol Pump', 'HP Petrol Pump', 'Essar Petrol Pump', 'Indian Oil']",[],"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM']"
flat,gls arawali homes,sohna road,0.3,5291.0,567.0,Super Built up area 567(52.68 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2,2,2,not available,10,NA,1 to 5 Year Old,"['Huda City Centre', 'Golf Course Road', 'Delhi-Mumbai Expressway', 'KMP Expressway', 'Rajiv Chowk', 'IGI Airport']","['1 Bed', '1 Wardrobe', '3 Fan', '1 Geyser', '4 Light', 'No AC', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,ambience creacions,sector 22,2.79,15000.0,1860.0,Super Built up area 1860(172.8 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3,not available,13,East,0 to 1 Year Old,"['Moulsari Avenue', 'Ambience Mall', 'Old Delhi Gurgaon Road', 'Gurgaon - Delhi Expy', 'Rotary Public School', 'The NorthCap University', 'Manipal Hospital, Palam Vihar', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'Candor Techspace', 'Hyatt Place Gurgaon Udyog Vihar', 'Fun N Food WaterPark', 'Hamoni Golf Camp', 'Tau DeviLal Sports Complex']","['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', '6 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV', 'No Washing Machine']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,breez global heights,sohna road,0.39,4105.0,950.0,Super Built up area 950(88.26 sq.m.)Built Up area: 720 sq.ft. (66.89 sq.m.)Carpet area: 610 sq.ft. (56.67 sq.m.),2,2,2,not available,3,NA,1 to 5 Year Old,"['Raheja Mall', 'Golf Course Extension Road', 'GD Goenka Public School', 'DPG Institute of Technology', 'Polaris Hospital', 'Indira Gandhi International Airport', 'JMD Megapolis Business Center', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park', 'DLF Golf and Country Club']","['2 Wardrobe', '3 Fan', '2 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",
flat,sare homes,sector 92,0.95,4750.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,not available,17,East,0 to 1 Year Old,"['Yadav Clinic', 'Bangali Clinic', 'Dr. J. S. Sarkar Clinic', 'Sagar Clinic', 'Vijay Petrol Pump', 'HP Petrol Pump', 'Essar Petrol Pump', 'Indian Oil']","['1 Water Purifier', '1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine']","['Water purifier', 'Waste Disposal']"
flat,godrej air,sector 85,1.35,13632.0,990.0,Carpet area: 92,2,2,3,not available,19,NA,Sep 2023,"['Sapphire 83 Mall', 'Sector 86 Road', 'Dwarka Expy', 'Euro International School', 'Sushant University', 'Shri Balaji’s Multispeciality Hospital', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction']",,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,takshila heights sector 37 c,sector 37,0.67,5583.0,1200.0,Super Built up area 1200(111.48 sq.m.),2,2,2,not available,3,NA,1 to 5 Year Old,"['Shri Balaji Hospital and Trauma Center', 'S.R.S. Hospital and Critical Care Unit', 'Petrol Pump IBP', 'Petrol Pump Indian Oil', 'Boxer Fuel Point', 'Haldiram']",[],"['Lift(s)', 'Swimming Pool', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,m3m skycity,sector 65,2.0,15267.0,1310.0,Super Built up area 1310(121.7 sq.m.),2,2,2,not available,16,East,Within 3 months,"['Sector 55 Metro Station', 'Eros City Square', 'DPS International Edge', 'Narayana Junior College', 'CK Birla Hospital', 'Indira Gandhi Intl Airport', 'Splendor Trade Tower', 'DoubleTree by Hilton Hotel', 'SkyJumper Trampoline Park']","['4 Fan', '1 Exhaust Fan', '2 Geyser', '1 Stove', '8 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,chd avenue,sector 71,1.15,6526.0,1762.0,Super Built up area 1762(163.7 sq.m.)Carpet area: 1339 sq.ft. (124.4 sq.m.),3,3,2,servant room,15,East,5 to 10 Year Old,"['Huda City Centre', 'Apna Mart', 'Rajiv Chowk', 'Sohna Road', 'IFFCO Chowk', 'Medanta Hospital', 'Max Hospital, Gurugram', 'IGI Airport', 'HDFC Bank', 'Candor Park', 'Marriott Courtyard', 'Radisson Suites', 'Park Plaza', 'Flipkart Warehouse', 'Sadar Police Station']","['3 Wardrobe', '5 Fan', '3 Geyser', '5 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Separate entry for servant room', 'Park', 'Fitness Centre / GYM']"
flat,bestech park view residency,sector 2,0.55,8461.0,650.0,Super Built up area 650(60.39 sq.m.),1,1,2,not available,7,North,5 to 10 Year Old,"['Dwarka Sector 21 Metro Station', 'HUDA Market, Sector 14', 'Ambience Mall', 'GAV Public School', 'The NorthCap University', 'Chirag Hospital', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'DLF CyberHub', 'Fun N Food Village']",,"['Lift(s)', 'Swimming Pool', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,smart world orchard,sector 61,1.5,12500.0,1200.0,Carpet area: 1200 (111.48 sq.m.),2,2,2,study room,2,North,Under Construction,"['Sector 55-56 Metro station', 'Bestech Central Square Mall', 'Golf Course Ext Road', 'Badshahpur Sohna Rd Hwy', 'ORCHIDS The International School', 'Sushant University', 'Marengo Asia Hospitals', 'Indira Gandhi Intl Airport', 'Gurgaon Railway Station']",,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,m3m the tree of life,sector 111,2.35,14551.0,1615.0,Built Up area: 1615 (150.04 sq.m.),3,3,3+,not available,5,NA,Jan 2025,"['Palam Vihar Vyapar kendra', 'HUDA Sector 23 Market', 'Palam triangle', 'Ram Mandir', 'Metro Hospital and Heart Institute Gurgaon', 'DGD Bamnoli', 'Kalyan Hospital Gurgaon', ""DR KAPOOR'S Dental Care and Implant Centre"", 'Axis bank', 'Big Cinemas', 'Cafe Coffee Day', 'Pizza Hut', ""Domino's Pizza"", 'Moti Mahal', 'Pind Baluchi', 'Om Sweets', ""McDonald's"", 'Chiranjiv Bharati School', 'Masti ki Pathshala Teach India', 'Swiss Cottage school', 'Palam vihar railway station', 'Bijwasan railway station']","['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",
flat,bajrang apartments,sector 6,0.38,4470.0,850.0,Carpet area: 850 (78.97 sq.m.),2,2,2,not available,1,NA,5 to 10 Year Old,"['Chintapurni Mandir', 'Sheetla Mata Mandir', 'State bank ATM', 'Gurgaon Eye Centre', 'Sparsh Hospital Gurgaon', 'Aryan Hospital', 'D.R. Rajnis Gupta Clinic', 'Bhatnagar Maternity and Nursing Home', 'Dr. Agya Ram Sharma Clinic', 'Sarvodya Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Ravi Clinic and Health Care Centre', 'GH Gurgaon', 'Geeta Nursing Home Gurgaon', 'Dr. Sindhu Clinic', 'Dr. Sarvejeet Singh', 'Centre For Sight Gurgaon New Railway Road', 'Kidney Clinic', 'Dr. Ashok Jain', 'Pearl Dental Clinic', 'Lalit Dental Care', 'Jackson Hospital', 'Kharbanda Maternity and Nursing Home', 'M Goel Hospital', 'Bindal Clinic', 'Dentecare - Multispeciality Dental Clinic', 'Lall Nursing and Maternity Home', 'Lall Eye Care Centre', 'Om Charitable Dental & Implant Centre', 'Chiranjiv Hospital', 'Taneja Hospital', 'M.S Hospital', 'Yashroop Medical Centre', 'Triveni Hospital Gurgaon', 'My Care Clinic', 'Dental Health Centre', 'Nova Care Clinic', 'Verma E.N.T. Hospital', 'Gupta Hospital Gurgaon', 'Swastik Maternity and Medical Centre', 'Kr Dental Hub', 'Sneh Hospital Gurgaon', ""Dr. Anurag's Child Care Clinic"", 'State bank of india', 'Hdfc bank', 'Kotak bank', 'Indian bank', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College']",[],
flat,vipul lavanya,sector 81,1.0,8000.0,1250.0,Super Built up area 1250(116.13 sq.m.),2,2,2,not available,7,NA,1 to 5 Year Old,"['Yadav Clinic', 'Bangali Clinic', 'Dr. J. S. Sarkar Clinic', 'Orris Community Center', 'HP Petrol Pump', 'Vijay Petrol Pump', 'Petrol Pump', 'Essar Petrol Pump', 'Petrol pump Maitri motors', 'Petrol Pump Indian Oil', 'Indian Oil', ""McDonald's"", 'KFC', 'Pizza Hut', 'Rao Dhaba', ""McDonald's""]","['1 Wardrobe', '1 Geyser', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,ramprastha primera,sector 37,1.02,6000.0,1700.0,Super Built up area 1700(157.94 sq.m.),3,2,3,not available,22,NA,Under Construction,"['JMS Marine Square Mall', 'HUDA Market', 'Dwarka Expressway', 'Delhi Jaipur Expressway', 'Blue Bells Public School', 'SGT University', 'Medanta The Medicity', 'Indira Gandhi International Airport', 'infinity Business Park', 'Holiday Inn Gurugram Sector 90']",[],"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']"
flat,signature global park 4,sector 36,0.72,6428.0,1120.0,Carpet area: 1120 (104.05 sq.m.),3,2,3,not available,2,NA,Dec 2024,"['Sector 55-56 Metro Station', 'The Leaf Mall Sohna', 'Omaxe Gurgaon Mall', 'Badshahpur Sohna Rd Hwy', 'Vidya Niketan School', 'KIIT College of Engg', 'Scottish High International School', 'Rawal Institutions', 'Park Hospital', 'Indira Gandhi Intl Airport', 'Spaze Business Park', 'DLF Cyber City']",,
flat,elan mercado,sector 80,0.85,12408.0,685.0,Carpet area: 685 (63.64 sq.m.),1,1,1,not available,15,NA,1 to 5 Year Old,"['Sapphire 83', 'Rampura Flyover', 'Laxmi International School', 'Bal Bharati Public School', 'Ompee Global School', 'Blooming Buds Pre School', 'SOIL School of Business Design', 'Miracles Apollo Cradle', 'Yashlok Medical Centre', 'Prakash Hospital', 'Hyatt Regency Gurgaon', 'Savoy Suites', 'Nakhrola', 'Urusvati Museum Of Folklore', 'Petals Day Care']","['1 Wardrobe', '1 Fan', '1 Sofa', '1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,sanskriti apartment,sector 10,1.1,6666.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3,3,3,not available,2,NA,5 to 10 Year Old,"['Rajiv Chowk Mosque', 'Kamla Hospital Gurgaon', 'Yadav Hospital Gurgoan', 'Chandna Dental Surgery Orthodontic and Implant Centre', 'Harshila Dental Clinic', 'The Muskan Dental Clinic', 'Gautam Hospital', 'Dental Xpert Dental Clinic', 'Clove Dental', 'Sai Dental Clinic', 'Sunrise Hospital Gurgaon', 'Shri Multispeciality Hospital', 'Nutan Dental Hospital', 'Bhanu Dental Care', 'Shri Ram Dental Clinic', 'Parmar Dental Clinic & Lab', 'Ayushman Hospital And Trauma Centre', 'Mangalam Hospital and Heart Centre Gurgaon', 'Vaishnavi Nursing Home', 'Ankur Clinic and Maternity Home', 'Rachna Dental Clinic', 'Navjeevan Hospital and Maternity Centre', 'Shri Balaji Hospital and Trauma Center', 'Shiv Mahima Patient Care Bureau', 'Shri Gobind Hospital', 'Lal Superspeciality Hospital', 'Kathuria Hospital', 'Rajendra Hospital', 'Parashar Hospital', 'Esic Hospital Gurugram', 'Tirath Ram Hospitals Pvt Ltd', 'Vinayak Hospital Gurgaon', 'Dr. Madan Clinic', 'Sethi Hospital Gurgaon', 'Dev Man Kathuria Clinic', 'Satyam Hospital Gurgaon', 'Shubham Hospital Gurgaon', 'Nangia Hospital Ent and Maternity', 'Smile Plus Dental Clinic', 'Pasricha Hospital and Maternity Home', 'Taneja Hospital', 'Rama Hospital & Nursing Home', 'Swastik Maternity and Medical Centre', 'Pearl Dental Clinic', 'Chiranjiv Hospital', 'Airforce Hospital', 'Dr. Ashok Jain', 'Boxer Fuel Point', 'Basai dhankot railway station']","['1 Wardrobe', '1 Fan', '1 Exhaust Fan', '1 Geyser', '1 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Water Storage', 'Park', 'Visitor Parking']"
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,915.0,Super Built up area 915(85.01 sq.m.),2,2,2,not available,10,NA,Sep 2023,"['Khan Market', 'The Esplanade Mall', 'Dwarka Expressway', 'Garhi Road', 'Delhi Public School', 'SGT University', 'Aryan Hospital', 'Indira Gandhi Int. Airport', 'Basai Dhankot', 'The Executive Centre', 'Inde Hotels & Resorts', 'Appu Ghar', 'DLF Golf and Country Club']","['3 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Intercom Facility', 'Lift(s)', 'Park', 'Visitor Parking']"
flat,avl 36 gurgaon,sector 36,0.36,8990.0,400.0,Super Built up area 406(37.72 sq.m.)Carpet area: 402 sq.ft. (37.35 sq.m.),1,1,1,not available,7,West,1 to 5 Year Old,"['S.R.S. Hospital and Critical Care Unit', 'Shri Balaji Hospital and Trauma Center', 'Petrol Pump Indian Oil', 'Petrol Pump IBP', 'Petrol Pump Indian Oil', 'Haldiram']","['2 Wardrobe', '2 Fan', '1 Sofa', '1 Exhaust Fan', '1 Geyser', '12 Light', '1 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
flat,vatika inxt floors,sector 82,1.25,8333.0,1500.0,Carpet area: 1500 (139.35 sq.m.),3,2,3,"pooja room,study room",2,North,1 to 5 Year Old,"['Vatika Town Square-INXT', 'NH 48, Sector 78, Gurugram', 'Knowledge Tree World School', 'SGT UNIVERSITY', 'Nouveau Medics Multispeciality', 'Indira Gandhi Intl Airport']","['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '2 Geyser', '7 Light', '1 Curtains', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Maintenance Staff', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
